Data,Nr zamówienia,Kanał,Kategoria,Produkt,Ilość,Cena jedn. (zł),Przychód (zł),Prowizja (zł),Miasto,Status
2026-06-11,ZAM-11513,Allegro,Akcesoria,Etui na klucze,1,49.00,49.00,5.64,Lublin,Opłacone
2026-06-12,ZAM-11514,Sklep www,Dom i biuro,Organizer biurkowy drewniany,2,79.00,158.00,2.84,Poznań,Opłacone
2026-06-12,ZAM-11515,Allegro,Kuchnia,Deska do krojenia dębowa,3,99.00,297.00,34.16,Warszawa,Opłacone
2026-06-12,ZAM-11516,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Białystok,Opłacone
2026-06-12,ZAM-11517,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Poznań,Opłacone
2026-06-12,ZAM-11518,Allegro,Elektronika,Powerbank 20000mAh,2,139.00,278.00,31.97,Lublin,Opłacone
2026-06-12,ZAM-11519,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,1.24,Rzeszów,Opłacone
2026-06-12,ZAM-11520,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Łódź,Opłacone
2026-06-12,ZAM-11521,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,7.94,Rzeszów,Opłacone
2026-06-12,ZAM-11522,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,161.10,2.90,Radom,Opłacone
2026-06-13,ZAM-11523,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Lublin,Opłacone
2026-06-13,ZAM-11524,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,89.10,10.25,Rzeszów,Opłacone
2026-06-13,ZAM-11525,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Lublin,Opłacone
2026-06-13,ZAM-11526,Allegro,Elektronika,Słuchawki BT douszne,3,159.00,477.00,54.86,Lublin,Opłacone
2026-06-13,ZAM-11527,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,7.94,Lublin,Opłacone
2026-06-13,ZAM-11528,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Szczecin,Opłacone
2026-06-13,ZAM-11529,Sklep www,Akcesoria,Etui na klucze,1,49.00,44.10,0.79,Gdańsk,Opłacone
2026-06-13,ZAM-11530,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Warszawa,Opłacone
2026-06-13,ZAM-11531,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Radom,Opłacone
2026-06-13,ZAM-11532,Sklep www,Akcesoria,Etui na klucze,2,49.00,98.00,1.76,Szczecin,Opłacone
2026-06-13,ZAM-11533,Allegro,Akcesoria,Portfel skórzany slim,2,129.00,258.00,29.67,Rzeszów,Opłacone
2026-06-13,ZAM-11534,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Radom,Opłacone
2026-06-13,ZAM-11535,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Białystok,Opłacone
2026-06-13,ZAM-11536,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,179.00,3.22,Białystok,Opłacone
2026-06-14,ZAM-11537,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Rzeszów,Opłacone
2026-06-14,ZAM-11538,Sklep www,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,1.78,Szczecin,Opłacone
2026-06-14,ZAM-11539,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Lublin,Opłacone
2026-06-14,ZAM-11540,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,107.10,12.32,Gdańsk,Opłacone
2026-06-14,ZAM-11541,Allegro,Kuchnia,Kubek termiczny 450ml,2,69.00,138.00,15.87,Kraków,Opłacone
2026-06-14,ZAM-11542,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Warszawa,Opłacone
2026-06-14,ZAM-11543,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,2,89.00,178.00,3.20,Gdańsk,Opłacone
2026-06-14,ZAM-11544,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Kraków,Opłacone
2026-06-14,ZAM-11545,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,161.10,18.53,Wrocław,Opłacone
2026-06-14,ZAM-11546,Sklep www,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,1.42,Łódź,Opłacone
2026-06-14,ZAM-11547,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Poznań,Opłacone
2026-06-15,ZAM-11548,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Radom,Opłacone
2026-06-15,ZAM-11549,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Warszawa,Opłacone
2026-06-15,ZAM-11550,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,139.00,15.99,Wrocław,Opłacone
2026-06-15,ZAM-11551,Sklep www,Akcesoria,Plecak miejski 20L,2,179.00,358.00,6.44,Wrocław,Opłacone
2026-06-15,ZAM-11552,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Lublin,Opłacone
2026-06-15,ZAM-11553,Allegro,Dom i biuro,Organizer biurkowy drewniany,3,79.00,237.00,27.26,Białystok,Zwrot
2026-06-16,ZAM-11554,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Łódź,Opłacone
2026-06-16,ZAM-11555,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,7.94,Rzeszów,Opłacone
2026-06-16,ZAM-11556,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Wrocław,Opłacone
2026-06-16,ZAM-11557,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Łódź,Opłacone
2026-06-16,ZAM-11558,Allegro,Kuchnia,Młynek do kawy ręczny,3,149.00,447.00,51.41,Gdańsk,Opłacone
2026-06-16,ZAM-11559,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Warszawa,Opłacone
2026-06-16,ZAM-11560,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Warszawa,Opłacone
2026-06-16,ZAM-11561,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Katowice,Opłacone
2026-06-16,ZAM-11562,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,89.10,10.25,Białystok,Opłacone
2026-06-16,ZAM-11563,Sklep www,Dom i biuro,Lampka LED na biurko,2,119.00,238.00,4.28,Łódź,Opłacone
2026-06-16,ZAM-11564,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,159.00,18.29,Poznań,Opłacone
2026-06-16,ZAM-11565,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,7.94,Rzeszów,Opłacone
2026-06-16,ZAM-11566,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Poznań,Opłacone
2026-06-17,ZAM-11567,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Rzeszów,Opłacone
2026-06-17,ZAM-11568,Sklep www,Kuchnia,Kubek termiczny 450ml,3,69.00,207.00,3.73,Kraków,Opłacone
2026-06-17,ZAM-11569,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,139.00,15.99,Rzeszów,Opłacone
2026-06-17,ZAM-11570,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Rzeszów,Opłacone
2026-06-17,ZAM-11571,Allegro,Kuchnia,Deska do krojenia dębowa,2,99.00,178.20,20.49,Rzeszów,Opłacone
2026-06-17,ZAM-11572,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,62.10,7.14,Białystok,Opłacone
2026-06-17,ZAM-11573,Allegro,Kuchnia,Deska do krojenia dębowa,2,99.00,198.00,22.77,Katowice,Opłacone
2026-06-17,ZAM-11574,Sklep www,Elektronika,Ładowarka bezprzewodowa,2,99.00,198.00,3.56,Katowice,Opłacone
2026-06-17,ZAM-11575,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Warszawa,Opłacone
2026-06-18,ZAM-11576,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Łódź,Opłacone
2026-06-18,ZAM-11577,Allegro,Elektronika,Powerbank 20000mAh,3,139.00,417.00,47.96,Rzeszów,Opłacone
2026-06-18,ZAM-11578,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Kraków,Opłacone
2026-06-18,ZAM-11579,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Białystok,Opłacone
2026-06-18,ZAM-11580,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,89.10,1.60,Warszawa,Opłacone
2026-06-18,ZAM-11581,Allegro,Akcesoria,Etui na klucze,2,49.00,98.00,11.27,Szczecin,Opłacone
2026-06-18,ZAM-11582,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Warszawa,Opłacone
2026-06-18,ZAM-11583,Sklep www,Akcesoria,Plecak miejski 20L,2,179.00,358.00,6.44,Wrocław,Opłacone
2026-06-18,ZAM-11584,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Kraków,Opłacone
2026-06-18,ZAM-11585,Sklep www,Akcesoria,Etui na klucze,2,49.00,98.00,1.76,Szczecin,Opłacone
2026-06-18,ZAM-11586,Allegro,Kuchnia,Kubek termiczny 450ml,2,69.00,138.00,15.87,Radom,Opłacone
2026-06-19,ZAM-11587,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Białystok,Opłacone
2026-06-19,ZAM-11588,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Warszawa,Opłacone
2026-06-19,ZAM-11589,Allegro,Dom i biuro,Lampka LED na biurko,2,119.00,214.20,24.63,Wrocław,Opłacone
2026-06-19,ZAM-11590,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Wrocław,Opłacone
2026-06-19,ZAM-11591,Sklep www,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,1.42,Białystok,Opłacone
2026-06-19,ZAM-11592,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Radom,Opłacone
2026-06-19,ZAM-11593,Sklep www,Kuchnia,Młynek do kawy ręczny,3,149.00,447.00,8.05,Białystok,Opłacone
2026-06-19,ZAM-11594,Sklep www,Dom i biuro,Organizer biurkowy drewniany,2,79.00,158.00,2.84,Warszawa,Opłacone
2026-06-19,ZAM-11595,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,7.94,Kraków,Opłacone
2026-06-19,ZAM-11596,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Rzeszów,Opłacone
2026-06-19,ZAM-11597,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,139.00,15.99,Łódź,Opłacone
2026-06-19,ZAM-11598,Allegro,Akcesoria,Portfel skórzany slim,2,129.00,258.00,29.67,Warszawa,Opłacone
2026-06-20,ZAM-11599,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,62.10,1.12,Łódź,Opłacone
2026-06-20,ZAM-11600,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,161.10,2.90,Łódź,Opłacone
2026-06-20,ZAM-11601,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Poznań,Opłacone
2026-06-20,ZAM-11602,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Wrocław,Opłacone
2026-06-20,ZAM-11603,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Wrocław,Opłacone
2026-06-20,ZAM-11604,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,2,89.00,178.00,20.47,Białystok,Opłacone
2026-06-20,ZAM-11605,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,89.10,10.25,Gdańsk,Opłacone
2026-06-20,ZAM-11606,Allegro,Kuchnia,Młynek do kawy ręczny,1,149.00,134.10,15.42,Szczecin,Opłacone
2026-06-20,ZAM-11607,Sklep www,Elektronika,Słuchawki BT douszne,1,159.00,143.10,2.58,Poznań,Opłacone
2026-06-20,ZAM-11608,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Białystok,Opłacone
2026-06-20,ZAM-11609,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,71.10,8.18,Gdańsk,Opłacone
2026-06-21,ZAM-11610,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Wrocław,Opłacone
2026-06-21,ZAM-11611,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,139.00,15.99,Radom,Opłacone
2026-06-21,ZAM-11612,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Białystok,Opłacone
2026-06-21,ZAM-11613,Allegro,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,17.14,Łódź,Opłacone
2026-06-21,ZAM-11614,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Katowice,Opłacone
2026-06-21,ZAM-11615,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,125.10,14.39,Radom,Opłacone
2026-06-21,ZAM-11616,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,179.00,3.22,Wrocław,Opłacone
2026-06-21,ZAM-11617,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Gdańsk,Opłacone
2026-06-21,ZAM-11618,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Łódź,Opłacone
2026-06-22,ZAM-11619,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Poznań,Opłacone
2026-06-22,ZAM-11620,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Lublin,Opłacone
2026-06-22,ZAM-11621,Allegro,Dom i biuro,Lampka LED na biurko,2,119.00,238.00,27.37,Kraków,Opłacone
2026-06-22,ZAM-11622,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Gdańsk,Opłacone
2026-06-22,ZAM-11623,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Wrocław,Zwrot
2026-06-22,ZAM-11624,Allegro,Elektronika,Słuchawki BT douszne,2,159.00,318.00,36.57,Gdańsk,Opłacone
2026-06-23,ZAM-11625,Allegro,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,17.14,Szczecin,Opłacone
2026-06-23,ZAM-11626,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Wrocław,Opłacone
2026-06-23,ZAM-11627,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,1.24,Lublin,Opłacone
2026-06-23,ZAM-11628,Allegro,Akcesoria,Etui na klucze,1,49.00,49.00,5.64,Kraków,Opłacone
2026-06-23,ZAM-11629,Sklep www,Kuchnia,Kubek termiczny 450ml,2,69.00,138.00,2.48,Radom,Opłacone
2026-06-23,ZAM-11630,Sklep www,Akcesoria,Etui na klucze,1,49.00,44.10,0.79,Gdańsk,Opłacone
2026-06-23,ZAM-11631,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Poznań,Opłacone
2026-06-23,ZAM-11632,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Gdańsk,Opłacone
2026-06-23,ZAM-11633,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Łódź,Opłacone
2026-06-24,ZAM-11634,Allegro,Elektronika,Powerbank 20000mAh,3,139.00,417.00,47.96,Katowice,Opłacone
2026-06-24,ZAM-11635,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,179.00,3.22,Radom,Opłacone
2026-06-24,ZAM-11636,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Warszawa,Opłacone
2026-06-24,ZAM-11637,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,139.00,15.99,Katowice,Opłacone
2026-06-24,ZAM-11638,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,1.24,Łódź,Opłacone
2026-06-24,ZAM-11639,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,2,89.00,178.00,3.20,Kraków,Opłacone
2026-06-24,ZAM-11640,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,161.10,18.53,Poznań,Opłacone
2026-06-24,ZAM-11641,Sklep www,Kuchnia,Kubek termiczny 450ml,2,69.00,138.00,2.48,Wrocław,Opłacone
2026-06-24,ZAM-11642,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Gdańsk,Opłacone
2026-06-24,ZAM-11643,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,2,89.00,178.00,3.20,Poznań,Opłacone
2026-06-25,ZAM-11644,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,139.00,15.99,Rzeszów,Opłacone
2026-06-25,ZAM-11645,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Rzeszów,Opłacone
2026-06-25,ZAM-11646,Allegro,Akcesoria,Plecak miejski 20L,2,179.00,358.00,41.17,Poznań,Opłacone
2026-06-25,ZAM-11647,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,125.10,14.39,Wrocław,Opłacone
2026-06-25,ZAM-11648,Sklep www,Dom i biuro,Lampka LED na biurko,2,119.00,238.00,4.28,Wrocław,Opłacone
2026-06-25,ZAM-11649,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Rzeszów,Opłacone
2026-06-26,ZAM-11650,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Lublin,Opłacone
2026-06-26,ZAM-11651,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Warszawa,Opłacone
2026-06-26,ZAM-11652,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Łódź,Opłacone
2026-06-26,ZAM-11653,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,1.24,Wrocław,Opłacone
2026-06-26,ZAM-11654,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,159.00,18.29,Białystok,Opłacone
2026-06-26,ZAM-11655,Sklep www,Akcesoria,Portfel skórzany slim,2,129.00,258.00,4.64,Wrocław,Opłacone
2026-06-26,ZAM-11656,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Katowice,Opłacone
2026-06-26,ZAM-11657,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Łódź,Opłacone
2026-06-26,ZAM-11658,Sklep www,Elektronika,Słuchawki BT douszne,1,159.00,159.00,2.86,Rzeszów,Opłacone
2026-06-26,ZAM-11659,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Kraków,Opłacone
2026-06-26,ZAM-11660,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Katowice,Opłacone
2026-06-27,ZAM-11661,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,1.24,Katowice,Opłacone
2026-06-27,ZAM-11662,Sklep www,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,1.42,Poznań,Opłacone
2026-06-27,ZAM-11663,Allegro,Dom i biuro,Lampka LED na biurko,2,119.00,238.00,27.37,Wrocław,Opłacone
2026-06-27,ZAM-11664,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Poznań,Opłacone
2026-06-27,ZAM-11665,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Kraków,Opłacone
2026-06-27,ZAM-11666,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,1.60,Poznań,Opłacone
2026-06-27,ZAM-11667,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Warszawa,Opłacone
2026-06-27,ZAM-11668,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,1.24,Kraków,Opłacone
2026-06-27,ZAM-11669,Sklep www,Elektronika,Powerbank 20000mAh,3,139.00,417.00,7.51,Białystok,Opłacone
2026-06-27,ZAM-11670,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Wrocław,Opłacone
2026-06-27,ZAM-11671,Sklep www,Elektronika,Słuchawki BT douszne,2,159.00,318.00,5.72,Łódź,Opłacone
2026-06-27,ZAM-11672,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Lublin,Opłacone
2026-06-27,ZAM-11673,Sklep www,Dom i biuro,Organizer biurkowy drewniany,1,79.00,71.10,1.28,Gdańsk,Opłacone
2026-06-27,ZAM-11674,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Łódź,Opłacone
2026-06-28,ZAM-11675,Sklep www,Elektronika,Ładowarka bezprzewodowa,2,99.00,198.00,3.56,Radom,Opłacone
2026-06-28,ZAM-11676,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Warszawa,Opłacone
2026-06-28,ZAM-11677,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Rzeszów,Opłacone
2026-06-28,ZAM-11678,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,62.10,1.12,Poznań,Opłacone
2026-06-28,ZAM-11679,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,159.00,18.29,Łódź,Opłacone
2026-06-28,ZAM-11680,Sklep www,Elektronika,Ładowarka bezprzewodowa,2,99.00,198.00,3.56,Poznań,Opłacone
2026-06-28,ZAM-11681,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Lublin,Opłacone
2026-06-28,ZAM-11682,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,1.24,Gdańsk,Opłacone
2026-06-28,ZAM-11683,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,1.24,Gdańsk,Opłacone
2026-06-28,ZAM-11684,Sklep www,Elektronika,Ładowarka bezprzewodowa,2,99.00,198.00,3.56,Łódź,Opłacone
2026-06-28,ZAM-11685,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Katowice,Opłacone
2026-06-28,ZAM-11686,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,116.10,2.09,Gdańsk,Opłacone
2026-06-29,ZAM-11687,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Gdańsk,Opłacone
2026-06-29,ZAM-11688,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Rzeszów,Opłacone
2026-06-29,ZAM-11689,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,80.10,9.21,Rzeszów,Opłacone
2026-06-29,ZAM-11690,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Rzeszów,Opłacone
2026-06-29,ZAM-11691,Sklep www,Akcesoria,Portfel skórzany slim,3,129.00,387.00,6.97,Warszawa,Zwrot
2026-06-29,ZAM-11692,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Katowice,Opłacone
2026-06-29,ZAM-11693,Sklep www,Elektronika,Słuchawki BT douszne,1,159.00,159.00,2.86,Łódź,Opłacone
2026-06-29,ZAM-11694,Sklep www,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,1.78,Radom,Opłacone
2026-06-29,ZAM-11695,Allegro,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,17.14,Białystok,Opłacone
2026-06-29,ZAM-11696,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,139.00,15.99,Szczecin,Opłacone
2026-06-30,ZAM-11697,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,107.10,12.32,Katowice,Opłacone
2026-06-30,ZAM-11698,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Katowice,Opłacone
2026-06-30,ZAM-11699,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,89.10,10.25,Szczecin,Opłacone
2026-06-30,ZAM-11700,Allegro,Akcesoria,Plecak miejski 20L,2,179.00,322.20,37.05,Kraków,Opłacone
2026-06-30,ZAM-11701,Allegro,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,17.14,Rzeszów,Opłacone
2026-06-30,ZAM-11702,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Kraków,Opłacone
2026-06-30,ZAM-11703,Sklep www,Elektronika,Słuchawki BT douszne,1,159.00,159.00,2.86,Katowice,Opłacone
2026-06-30,ZAM-11704,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Lublin,Opłacone
